"record_id","issued_date","expire_date","days_til_expiration","address","address_id","parcel_id","geom"
"PMB2013-01691","26/3/2019","26/3/2023","188","24246 NORFOLK","104026","22018506.021","0101000020E6100000EF1A5067FAD154C0EF15EB6744384540"
"PMB2012-04717","6/3/2020","27/3/2023","189","15420 DACOSTA","130833","22115638-9","0101000020E610000014D8B1C0A7D054C0F91D3A5882334540"
"PMB2005-11930","10/7/2019","27/3/2023","189","5535 NEFF","305570","21076298.006","0101000020E61000002861325460BB54C0DD16F67CAD344540"
"PMB2018-05504","21/8/2019","27/3/2023","189","251 LAKEWOOD","337275","21055059.","0101000020E61000005B8065F215BC54C04B5C7EE03F2E4540"
"PMB2008-00490","19/7/2019","27/3/2023","189","18539 ANNCHESTER","103787","22091970.","0101000020E6100000F3BF9FBF15CF54C0E8F40D6299364540"
"PMB2012-04723","3/4/2020","27/3/2023","189","15471 CHATHAM","131702","22117176-7","0101000020E61000006EE8BDE8DCD054C0819182369A334540"
"PMB2012-04686","9/4/2020","27/3/2023","189","14401 DOLPHIN","135078","22115054.","0101000020E61000007A22BEB197D054C0595C88C330324540"
"PMB2018-03852","18/4/2019","27/3/2023","189","20520 WINSTON","104895","22124004.002","0101000020E6100000A3D5615F28D254C0DD3D95E07F384540"
"PMB2012-04688","11/3/2020","27/3/2023","189","14425 DOLPHIN","135075","22115051.","0101000020E610000023044CEC97D054C0530049DB39324540"
"PMB2003-00071","19/12/2019","27/3/2023","189","13225 STOEPEL","77349","16019662.","0101000020E6100000A09C320E03C954C0C0CDB81864314540"
"PMB2018-05976","27/3/2019","27/3/2023","189","18427 WESTMORELAND","103826","22093393.","0101000020E610000081CB275D27CF54C05D19364F67364540"
"PMB2004-18690","20/6/2019","27/3/2023","189","18530 ANNCHESTER","103736","22091783.","0101000020E6100000B68043E80CCF54C06C5AA53096364540"
"PMB2012-04842","2/3/2020","27/3/2023","189","14030 DOLPHIN","138460","22114699-700","0101000020E61000004A78C5428CD054C0E8DAD72AA3314540"
"PMB2011-01864","27/3/2019","27/3/2023","189","19020 MARGARETA","117440","22015770.","0101000020E6100000A79818E0A6CE54C0888B40DFA5364540"
"PMB2004-29416","27/3/2019","27/3/2023","189","4100 BEDFORD","311481","21070743.","0101000020E61000002DB4B9C3EEBB54C06A773575A4324540"
"PMB2012-04685","10/3/2020","27/3/2023","189","14355 DOLPHIN","135080","22115060-1","0101000020E6100000BC79716897D054C062A592161B324540"
"PMB2012-04710","19/3/2020","27/3/2023","189","15353 DACOSTA","130848","22115867-8","0101000020E6100000D086BC33B2D054C03567DA9262334540"
"PMB2018-05611","6/3/2020","27/3/2023","189","14110 DACOSTA","135679","22115515-6","0101000020E61000003763261BA1D054C0AFAA0892B7314540"
"PMB2018-04507","18/4/2019","27/3/2023","189","16195 WINSTON","106090","22124159.","0101000020E61000000D7F8C4128D254C0CDF6D6F44A344540"
"PMB2005-00608","27/3/2019","27/3/2023","189","16013 KRAMER","197913","22003271.010","0101000020E61000002F0BD41BF9CC54C019543BAFEF2D4540"
"PMB2005-05415","27/3/2019","27/3/2023","189","2195 EASTLAWN","325598","21053359.","0101000020E610000051F459DCF0BC54C04DD23B0078304540"
"PMB2004-19779","30/8/2019","27/3/2023","189","10957 NOTTINGHAM","318213","21066722.","0101000020E6100000FCEFEEFE94BC54C0069B4FA3F9354540"
"PMB2012-04789","9/4/2020","27/3/2023","189","14116 DACOSTA","135678","22115517-8","0101000020E61000006340FD30A1D054C016C5B112BD314540"
"PMB2012-04719","11/3/2020","27/3/2023","189","15754 LAMPHERE","130749","22116300-1","0101000020E61000002F0A889FBED054C0B2A3D219D9334540"
"PMB2012-04687","11/3/2020","27/3/2023","189","14413 DOLPHIN","135077","22115052.","0101000020E61000008C221DD297D054C076E0972635324540"
"PMB2012-04708","2/3/2020","27/3/2023","189","15731 DOLPHIN","130723","22114946-7","0101000020E6100000557B90489FD054C0F69C3766CA334540"
"PMB2010-02242","9/4/2020","27/3/2023","189","15493 LAMPHERE","131649","22116485.","0101000020E6100000356E5BFEC6D054C010F34379A2334540"
"PMB2019-01004","18/4/2019","27/3/2023","189","19741 PATTON","102257","22104269.","0101000020E6100000FD35F34DB8CF54C00304CA86BD374540"
"PMB2012-04690","10/3/2020","27/3/2023","189","14400 DOLPHIN","135062","22114742-3","0101000020E61000006D0A4C748ED054C0E2ACA66031324540"
"PMB2012-04716","9/4/2020","27/3/2023","189","15370 DACOSTA","130849","22115633-4","0101000020E61000005637944AA8D054C06A3C189F6E334540"
"PMB2004-01368","28/2/2019","28/3/2023","190","6426 MEMORIAL","192210","22067394.","0101000020E6100000877282B279CD54C0BE9EA556462B4540"
"PMB2004-16769","28/3/2019","28/3/2023","190","18840 JUSTINE","294282","13018782.","0101000020E610000082C5057CBDC354C0F9E7F60549374540"
"PMB2012-04794","6/3/2020","28/3/2023","190","14541 ROCKDALE","134869","22114451.","0101000020E61000005837B81E86D054C00BB023DC64324540"
"PMB2009-03580","28/3/2019","28/3/2023","190","13833 BRINGARD DR","190562","21026148.","0101000020E610000015B30490DEBE54C0D956736A1A394540"
"PMB2004-06832","22/1/2020","28/3/2023","190","14189 STRATHMOOR","128661","22038456.","0101000020E61000002753CF5D01CC54C0B5F4FB5006324540"
"PMB2012-04693","19/3/2020","28/3/2023","190","14328 ROCKDALE","135049","22114123.","0101000020E61000001FADD3677AD054C0FC4726E910324540"
"PMB2005-13624","22/1/2020","28/3/2023","190","15484 BIRWOOD","92699","16042025.","0101000020E610000077787C3F7DCA54C0250C1E97E6334540"
"PMB2005-03512","18/11/2019","28/3/2023","190","11442 OHIO","216744","18015100.","0101000020E6100000F5221B29DAC954C0EEF0CF70C62F4540"
"PMB2003-03732","28/1/2020","28/3/2023","190","14137 FORRER","151025","22054541.","0101000020E61000004AA4DA68E8CC54C0A7ED4556E8314540"
"PMB2018-04931","27/6/2019","28/3/2023","190","18566 ASHTON","100945","22075208.","0101000020E6100000889C1BEE15CE54C0A7B59AA0B0364540"
"PMB2004-27501","22/1/2020","28/3/2023","190","13681 CAPITOL","208746","22006443.","0101000020E6100000BB3431FF81CB54C033E645613B304540"
"PMB2005-17887","10/3/2020","28/3/2023","190","15775 LESURE","86159","22033178.","0101000020E6100000FA00B1D5A0CB54C08916CBF31C344540"
"PMB2018-05240","12/6/2019","29/3/2023","191","4621 BUCKINGHAM","315052","21069866.","0101000020E61000009955624C4BBC54C041FB1B34ED324540"
"PMB2004-05285","18/4/2019","29/3/2023","191","8507 STOUT","160944","22102074.","0101000020E6100000207B339C58CF54C0F60750757E2D4540"
"PMB2017-01736","29/3/2019","29/3/2023","191","8260 N CAMBRIDGE","23909","16008850.","0101000020E61000009488F9FFE1C954C0E505ED4191374540"
"PMB2019-03819","19/12/2019","29/3/2023","191","13656 BIRWOOD","181643","16041893.","0101000020E6100000D1C070606ACA54C00F5885F2AF314540"
"PMB2018-03763","29/3/2019","29/3/2023","191","20100 GLASTONBURY","95785","22082243.","0101000020E610000089FFDBD149CE54C0062791585D384540"
"PMB2004-30597","1/11/2019","29/3/2023","191","12920 E CANFIELD","304907","21001738-9","0101000020E6100000B94B0C11C8BD54C05772556DC3314540"
"PMB2012-04802","3/3/2020","29/3/2023","191","15098 LAHSER","146908","22113236.","0101000020E6100000C914500569D054C03F7AD73010334540"
"PMB2018-02815","29/3/2019","29/3/2023","191","4366 GRAY","304722","21048599.","0101000020E61000002884CD09C4BD54C0840ECDF3A6314540"
"PMB2004-10804","3/7/2019","29/3/2023","191","871 CONNER","339517","21046456-7","0101000020E610000071C36A3246BD54C093EA3E64002F4540"
"PMB2005-07801","29/3/2019","29/3/2023","191","4346 COURVILLE","316828","21071438.","0101000020E610000055EEECC2E5BB54C059BE274E03334540"
"PMB2010-03485","29/3/2019","29/3/2023","191","8918 ROBSON","199858","22043438.","0101000020E61000004E11F1983FCC54C003B6780A152E4540"
"PMB2012-04823","12/3/2020","29/3/2023","191","15721 BURGESS","110474","22112319.","0101000020E610000068189F8D4ED054C036EEA43FC4334540"
"PMB2006-03236","21/8/2019","29/3/2023","191","15300 PLAINVIEW","127171","22093931.001","0101000020E6100000C11DA2F718CF54C03631A3284F334540"
"PMB2012-04700","11/3/2020","29/3/2023","191","15338 LAHSER","110585","22113251-2","0101000020E6100000DC45CA576AD054C0833518D059334540"
"PMB2006-01641","27/6/2019","29/3/2023","191","176 ALTER ROAD","337680","21062607.002L","0101000020E6100000B51B13D290BB54C099D71F79592E4540"
"PMB2019-01258","29/5/2019","29/3/2023","191","20301 Gilchrist","70179","22065640.","0101000020E6100000AD29A9E8B1CD54C03853978DA0384540"
"PMB2005-06584","30/4/2019","29/3/2023","191","4377 KENSINGTON","318367","21073031.","0101000020E6100000D3F3157CB7BB54C014387FED39334540"
"PMB2017-04332","29/3/2019","29/3/2023","191","11480 LAKEPOINTE","314088","21064856.","0101000020E6100000C931D40FB2BC54C04EC080C344364540"
"PMB2009-00647","29/3/2019","29/3/2023","191","13993 PENROD","124848","22077954.","0101000020E6100000828C8C602BCE54C0A0176565A9314540"
"PMB2006-04138","30/3/2019","30/3/2023","192","14636 SOUTHFIELD","123732","22073287.002","0101000020E6100000B4B1C6D0EBCD54C0D006E58EB2324540"
"PMB2017-02955","9/7/2019","1/4/2023","194","20310 ANNCHESTER","96491","22091859.","0101000020E61000000109FDB90FCF54C06574E96A93384540"
"PMB2018-06465","7/5/2019","1/4/2023","194","3407 JUNCTION","151326","16013237.","0101000020E61000009853ECAE0DC754C0C887DFC51F2A4540"
"PMB2005-17561","16/3/2020","1/4/2023","194","18539 LAHSER","108169","22113659.","0101000020E610000011319FF38AD054C0847FD52D6A364540"
"PMB2018-01669","11/10/2019","1/4/2023","194","6200 LODEWYCK","320744","21077857.","0101000020E61000003C3F027F4ABB54C03A8759E0A5354540"
"PMB2010-01517","18/9/2019","1/4/2023","194","19215 COOLEY","107306","22115333.009","0101000020E61000000B59DCE2A2D054C00BF5F8EF24374540"
"PMB2018-01479","1/4/2019","1/4/2023","194","206 LAKEWOOD","334708","21054386.","0101000020E61000002F68C96500BC54C04F1559ED212E4540"
"PMB2005-13654","17/10/2019","1/4/2023","194","17207 FENTON","107010","22123815.","0101000020E61000005812FE8916D254C045F824B63C354540"
"PMB2018-06512","1/4/2019","1/4/2023","194","9781 WAYBURN","302591","21063792.","0101000020E61000008470A3EB6FBD54C0349ED9DEB5344540"
"PMB2018-04496","1/7/2019","1/4/2023","194","17608 EDINBOROUGH","115813","22090943.","0101000020E610000009B32029F7CE54C02196588CE4354540"
"PMB2018-01255","12/9/2019","1/4/2023","194","19945 HOUGHTON","107418","22115422.","0101000020E6100000B14B5831B9D054C05167DE66FB374540"
"PMB2006-02743","1/4/2019","1/4/2023","194","247 MARLBOROUGH","337522","21059886.","0101000020E61000007223FB6EECBB54C0886CA5655A2E4540"
"PMB2019-01220","1/5/2019","2/4/2023","195","5284 Lafontaine","323607","21078602.","0101000020E6100000C0CE8362B1BA54C043CBB8FA14354540"
"PMB2019-01245","10/7/2019","2/4/2023","195","16157 BURT","119229","22107889.","0101000020E6100000B7771BD5DACF54C09B18B7A24A344540"
"PMB2018-05974","2/4/2019","2/4/2023","195","17707 SHAFTSBURY","100715","22087447.","0101000020E61000001FEDE85EC6CE54C06BC6725500364540"
"PMB2017-02173","2/4/2019","2/4/2023","195","11036 LAKEPOINTE","317288","21064811.","0101000020E6100000E863411CEABC54C0A5096897B2354540"
"PMB2017-04436","13/9/2019","2/4/2023","195","19178 NORWOOD","291259","13022133-4","0101000020E610000099EAA90049C454C0267E454F95374540"
"PMB2012-04832","6/3/2020","2/4/2023","195","15484 CHAPEL","110371","22111315.","0101000020E61000006738985931D054C00C5C7681A4334540"
"PMB2012-03483","14/5/2019","2/4/2023","195","20238 BENTLER","95756","22110745.004","0101000020E6100000DD42AE733AD054C0E7549A6064384540"
"PMB2012-04837","6/3/2020","2/4/2023","195","15355 BENTLER","110558","22110944.","0101000020E61000006966A44426D054C013F653E166334540"
"PMB2004-13742","9/3/2020","2/4/2023","195","15360 GREYDALE","110526","22112627-8","0101000020E6100000C1816C5B58D054C03EA5DAB369334540"
"PMB2012-04833","6/3/2020","2/4/2023","195","15470 CHAPEL","110370","22111313.","0101000020E61000006738C84531D054C09CC316599E334540"
"PMB2008-02588","10/3/2020","2/4/2023","195","15769 CHAPEL","148648","22111649.","0101000020E610000088CCEAE43BD054C00608B6D1E6334540"
"PMB2012-04808","9/4/2020","2/4/2023","195","15728 GREYDALE","110468","22112656.","0101000020E6100000C3A13E695AD054C0ADBC7BB3CB334540"
"PMB2005-11459","18/11/2021","2/4/2023","195","15760 PLAINVIEW","127134","22093967.","0101000020E61000003EC983EC1CCF54C045818FD1EC334540"
"PMB2012-04836","2/3/2020","2/4/2023","195","15314 CHAPEL","110548","22111289-90","0101000020E610000086EDD46A2FD054C0BAAE021C50334540"
"PMB2014-00821","22/1/2020","2/4/2023","195","7445 BEAVERLAND","161182","22118850.","0101000020E6100000175B39A7D0D054C0D12A7BF51E2C4540"
"PMB2012-04809","9/4/2020","2/4/2023","195","15713 GREYDALE","110464","22112952.","0101000020E6100000651982CC62D054C0BF0A977CBF334540"
"PMB2004-22089","25/1/2020","2/4/2023","195","19515 MOROSS","305324","21079261-2","0101000020E61000003F72C10C4ABC54C0093D068F19374540"
"PMB2005-05711","2/4/2019","2/4/2023","195","8873 RUTHERFORD","198210","22056731.016L","0101000020E6100000D0DC85C3F7CC54C07287E804FA2D4540"
"PMB2019-00754","2/4/2019","2/4/2023","195","16000 KRAMER","198209","22056731.016L","0101000020E6100000D0DC85C3F7CC54C07287E804FA2D4540"
"PMB2019-01087","4/10/2019","2/4/2023","195","18590 McCORMICK","304289","21080067.","0101000020E610000022625F86DABC54C0F497F05C9D374540"
"PMB2013-01004","3/3/2020","2/4/2023","195","15340 CHAPEL","110542","22111294.","0101000020E6100000988BEBF62FD054C093714A255F334540"
"PMB2005-05713","2/4/2019","2/4/2023","195","8880 RUTHERFORD","198741","22055736.004","0101000020E6100000A0630F61EFCC54C0FF843CB6FE2D4540"
"PMB2018-06351","24/4/2019","2/4/2023","195","17712 FENTON","108962","22123673.002L","0101000020E6100000E5CBA28211D254C067947E75DF354540"
"PMB2005-05700","2/4/2019","2/4/2023","195","8882 RUTHERFORD","198742","22055736.005","0101000020E6100000A0630F61EFCC54C0FF843CB6FE2D4540"
"PMB2003-04280","1/5/2019","3/4/2023","196","9200 KENSINGTON","296450","21072880-1","0101000020E6100000F0D1134D61BC54C05BD5B3221C354540"
"PMB2012-04760","2/3/2020","3/4/2023","196","15376 BLACKSTONE","111403","22109136-0","0101000020E6100000A98FFE85F1CF54C05184515B78334540"
"PMB2019-00216","21/8/2019","3/4/2023","196","15811 MINOCK","121019","22091207.","0101000020E6100000DECF639BFDCE54C0F19860E6F5334540"
"PMB2012-04739","8/4/2020","3/4/2023","196","15719 TRINITY","110797","22108787.001","0101000020E6100000BFF2B747E9CF54C0111C3712C7334540"
"PMB2005-18361","1/7/2019","3/4/2023","196","19731 LAHSER","107985","22113622.002L","0101000020E61000005FD57FEA8FD054C069828096B0374540"
"PMB2013-01840","10/7/2019","3/4/2023","196","4814 WAYBURN","313038","21063434-0","0101000020E6100000BADC1800F5BC54C0285F76EFC2324540"
"PMB2012-04752","2/3/2020","3/4/2023","196","15517 TRINITY","110809","22108791.001","0101000020E61000009579CF16E9CF54C0A78AC77FB3334540"
"PMB2012-04841","11/1/2020","3/4/2023","196","15515 BENTLER","110374","22110921-0","0101000020E61000000581B33A27D054C01285916FAF334540"
"PMB2012-04896","2/3/2020","3/4/2023","196","14352 PIERSON","146670","22106427-8","0101000020E610000039049187B2CF54C0B5D5BC3124324540"
"PMB2005-18160","20/8/2020","3/4/2023","196","19721 LAHSER","107982","22113623.002L","0101000020E61000007B82C82490D054C0853606F2AB374540"
"PMB2019-00643","8/7/2019","3/4/2023","196","3046 MARLBOROUGH","326821","21059296-0","0101000020E61000002CB97A59D6BC54C09B718E744D314540"
"PMB2018-05751","3/4/2019","3/4/2023","196","18509 PRAIRIE","8181","16023164.","0101000020E61000003C7DCB3156C954C01944EECDBE364540"
"PMB2010-04279","16/8/2019","3/4/2023","196","15076 PLAINVIEW","115601","22093920.","0101000020E610000007274E1F18CF54C0E68BF1031C334540"
"PMB2005-18159","28/8/2019","3/4/2023","196","19807 LAHSER","107995","22113614.002L","0101000020E6100000311F570491D054C0CD3C0429D1374540"
"PMB2019-00943","30/8/2019","3/4/2023","196","16655 ROSSINI DR","81942","21025089.","0101000020E61000003FFB385EA3BC54C0B42A959AD9384540"
"PMB2018-04030","3/4/2019","3/4/2023","196","22445 LEEWIN","107498","22018406.","0101000020E610000004725552EAD054C0E6BED2F1EE374540"
"PMB2012-04661","2/3/2020","3/4/2023","196","13931 BRAILE","143845","22105819-30","0101000020E61000002BDEFB3DA6CF54C09583725C7D314540"
"PMB2012-04737","9/4/2020","3/4/2023","196","15498 PIERSON","110864","22106517.","0101000020E6100000D1D6DB01BCCF54C099454F18AE334540"
"PMB2016-01445","21/8/2019","3/4/2023","196","15162 FAUST","122646","22078740.","0101000020E6100000C5AA1DEA3CCE54C0B063FAB54E334540"
"PMB2019-01661","8/10/2019","3/4/2023","196","16515 BURT","119138","22107881.","0101000020E6100000408662E0DBCF54C089C980D974344540"
"PMB2004-09959","2/3/2020","3/4/2023","196","14042 PIERSON","143835","22106393.","0101000020E61000009240763DB1CF54C08ED14A6BAD314540"
"PMB2005-08056","21/8/2019","3/4/2023","196","4392 W EUCLID","81243","14002844.","0101000020E61000008CB7AD8DA7C754C007AEB890512E4540"
"PMB2012-04893","9/4/2020","3/4/2023","196","14046 PIERSON","143834","22106394-5","0101000020E6100000A4A8318CB1CF54C0E5E391E8B1314540"
"PMB2004-09847","7/6/2019","3/4/2023","196","2133 ALTER","325986","21063186.","0101000020E6100000F5A4DE6466BC54C00D9A1810C0304540"
"PMB2012-04560","19/3/2020","4/4/2023","197","14585 PATTON","143706","22104579-80","0101000020E610000060A3161D99CF54C04EAA33EE81324540"
"PMB2005-18158","20/8/2019","4/4/2023","197","19817 LAHSER","107997","22113613.002L","0101000020E610000035031C5E91D054C01873053BD5374540"
"PMB2012-04884","2/3/2020","4/4/2023","197","14897 BRAILE","143632","22105723-4","0101000020E61000004FE58086ACCF54C0C08564FBD1324540"
"PMB2006-01362","3/7/2019","4/4/2023","197","19496 EVERGREEN","102370","22095952.002L","0101000020E610000063ECCC4046CF54C0C656299FA1374540"
"PMB2012-04555","2/3/2020","4/4/2023","197","14810 BRAILE","143622","22105219-21","0101000020E6100000441912B8A3CF54C030BF8A51AC324540"
"PMB2018-05740","8/11/2019","4/4/2023","197","19471 STAHELIN","117075","22083419.","0101000020E6100000940076E49ACE54C093EF55BA9E374540"
"PMB2018-06999","4/4/2019","4/4/2023","197","2169 GRAY","253346","21048779-80","0101000020E6100000894199A64FBD54C0EB640D8B26304540"
"PMB2005-19639","28/8/2019","4/4/2023","197","19144 LAHSER","97580","22113437.","0101000020E6100000CE3ECEE281D054C02E816B0E09374540"
"PMB2018-04355","4/4/2019","4/4/2023","197","12716 RIVERDALE DR","112862","22120623.","0101000020E61000006BD168EE3ED154C012D03FC3B6304540"
"PMB2012-04644","19/3/2020","4/4/2023","197","14906 PATTON","143610","22103918-9","0101000020E6100000E0DA9F9F92CF54C0C5A5CC0FD6324540"
"PMB2018-00309","4/4/2019","4/4/2023","197","17354 WINSTON","107027","22123893.","0101000020E610000093681E3524D254C0D629DD4D72354540"
"PMB2007-03303","8/4/2020","4/4/2023","197","14415 PATTON","146686","22104591.","0101000020E6100000079097C797CF54C00A5AE90741324540"
"PMB2012-04554","2/3/2020","4/4/2023","197","14863 BRAILE","143635","22105728-9","0101000020E61000009A7AA69FACCF54C07028ECDBC1324540"
"PMB2005-18156","6/6/2019","4/4/2023","197","19909 LAHSER","107374","22113611.","0101000020E61000000F0BC68D92D054C050EA94E1E4374540"
"PMB2004-19125","4/4/2019","4/4/2023","197","20010 CHAPEL","97198","22111455.","0101000020E6100000D19C4FD24CD054C0352C5D071B384540"
"PMB2019-00764","8/7/2019","5/4/2023","198","17170 EVERGREEN","112176","22095717.","0101000020E6100000FA38FC063ACF54C04DF878FA4B354540"
"PMB2018-04993","5/4/2019","5/4/2023","198","19751 FIELDING","102276","22102853.","0101000020E6100000D8AEB7E0A8CF54C0D75AFB51C2374540"
"PMB2009-00950","2/7/2019","5/4/2023","198","13630 FAUST","115466","22078642.","0101000020E6100000949E218F34CE54C03E1ACBF46C314540"
"PMB2019-01378","15/5/2019","5/4/2023","198","17177 FENTON","109073","22123818.","0101000020E61000000E06FB3916D254C06452A6462F354540"
"PMB2012-04876","9/3/2020","5/4/2023","198","14544 PATTON","143715","22103887-8","0101000020E610000074C8CE2290CF54C054FC809872324540"
"PMB2012-04878","9/3/2020","5/4/2023","198","14648 PATTON","143709","22103902-3","0101000020E61000008EA9B12891CF54C0DBAB0AFB9F324540"
"PMB2019-00059","23/5/2019","5/4/2023","198","22647 KANE","139060","22009873.083","0101000020E6100000562DA4FBEFD054C074EE2BBCF7314540"
"PMB2019-00765","8/7/2019","5/4/2023","198","17176 EVERGREEN","112177","22095718-9","0101000020E6100000FA38FC063ACF54C04DF878FA4B354540"
"PMB2017-03439","12/8/2019","5/4/2023","198","18733 GLENHURST","110238","22120602.","0101000020E61000003C72E58550D154C0E17BCB7C91364540"
"PMB2012-00266","26/7/2019","5/4/2023","198","2702 GRAND BLVD","54066","08001629.","0101000020E61000009B652D3088C554C0D8816D97B32E4540"
"PMB2012-04874","10/3/2020","5/4/2023","198","14373 PATTON","146690","22104598-0","0101000020E6100000C100796197CF54C0054753BD2D324540"
"PMB2012-04883","10/3/2020","5/4/2023","198","14814 PATTON","143607","22103906-7","0101000020E61000004FEC652891CF54C00974401DB1324540"
"PMB2016-02124","22/4/2019","5/4/2023","198","14621 GRANDVILLE","126181","22088739.","0101000020E61000006BC4BA6BD0CE54C00766A4EB9A324540"
"PMB2018-02537","10/4/2019","5/4/2023","198","17214 ONTARIO","319804","21002060.","0101000020E6100000ABF3E3F446BB54C06ED51312C8334540"
"PMB2012-04875","10/3/2020","5/4/2023","198","14387 PATTON","146689","22104596-7","0101000020E61000008741688A97CF54C0CC74C19932324540"
"PMB2013-00386","11/1/2020","6/4/2023","199","18305 GLASTONBURY","116796","22082411.","0101000020E6100000A2DD22BC46CE54C09AC40CEA4D364540"
"PMB2018-05043","15/8/2019","6/4/2023","199","17556 EDINBOROUGH","115808","22090937.","0101000020E61000003D1DADF9F6CE54C07FB0A339CE354540"
"PMB2012-04822","3/4/2020","6/4/2023","199","15476 BURGESS","110367","22111978.","0101000020E61000002429B1F445D054C058AF6097A0334540"
"PMB2019-00942","30/9/2021","6/4/2023","199","8254 WHITCOMB","195385","22047148.","0101000020E6100000F09B59C270CC54C058D2856F592D4540"
"PMB2016-04178","12/12/2019","6/4/2023","199","500 LANTZ","64876","01007559.","0101000020E610000024A49420FFC654C06F932FA0F6374540"
"PMB2018-05742","12/6/2019","6/4/2023","199","19720 WESTBROOK","98269","22109942.","0101000020E6100000BDFF3E9923D054C0CAF09DCCAF374540"
"PMB2012-04849","2/3/2020","7/4/2023","200","14184 STOUT","146629","22101183-4","0101000020E61000003D75AD7F6ACF54C04102BC3BE7314540"
"PMB2012-04850","2/3/2020","7/4/2023","200","14857 STOUT","139077","22101800-1","0101000020E610000079CD590578CF54C097CA42D5C4324540"
"PMB2012-04586","22/11/2021","7/4/2023","200","14023 KENTFIELD","146832","22100844-5","0101000020E6100000EDCD619661CF54C0ADE604DAA8314540"
"PMB2006-04391","27/11/2019","8/4/2023","201","15484 SOUTHFIELD","146263","22073361.001","0101000020E6100000B9717F0AEFCD54C0F1A0868ABD334540"
"PMB2009-03605","27/10/2020","8/4/2023","201","24539 FLORENCE","106515","22012465.","0101000020E61000009314F0D61BD254C0832B605161344540"
"PMB2004-01703","8/5/2020","8/4/2023","201","15320 GRANDVILLE","123190","22088417.","0101000020E6100000CF4CA000C9CE54C0B788BBE15F334540"
"PMB2006-00440","22/8/2019","8/4/2023","201","14621 EVERGREEN","121863","22096466.","0101000020E610000069A3109133CF54C07BEC7AAB99324540"
"PMB2018-03849","18/4/2019","8/4/2023","201","22471 LEEWIN","107496","22018408.","0101000020E6100000E278AC2FF0D054C075CAB0A2EE374540"
"PMB2012-04821","9/3/2020","8/4/2023","201","15337 BURGESS","110535","22112350-1","0101000020E610000090EE88984CD054C026B8B28F5B334540"
"PMB2008-01257","27/8/2019","8/4/2023","201","18581 BRAILE","106370","22105558.","0101000020E610000012C30926C7CF54C0186EE5E7A2364540"
"PMB2018-04506","18/4/2019","8/4/2023","201","22549 LEEWIN","107489","22018416.","0101000020E6100000772217CA07D154C005677244ED374540"
"PMB2014-01270","29/7/2019","8/4/2023","201","20100 GREYDALE","95080","22112783.","0101000020E6100000CD2EBA6E75D054C0B93E567140384540"
"PMB2018-04673","26/8/2019","8/4/2023","201","22145 KARL","108243","22015399.","0101000020E610000047D13E2AB1D054C073BAEE1117364540"
"PMB2019-00067","29/11/2019","8/4/2023","201","18885 LANCASHIRE","122866","22011600.","0101000020E61000005338A6668ECE54C04BE0F5EFDD334540"
"PMB2004-00757","10/4/2019","8/4/2023","201","6332 EVERGREEN","170475","22094947.","0101000020E6100000938C3EAC07CF54C0C84E8D850E2B4540"
"PMB2017-03531","29/6/2019","8/4/2023","201","11210 ROXBURY","317854","21058867.","0101000020E6100000ADFBD5BAB7BC54C0C514E559FA354540"
"PMB2011-03023","22/4/2019","8/4/2023","201","14020 BURGESS","147555","22111853.","0101000020E61000005586BC7D3CD054C04F225415AB314540"
"PMB2005-10530","28/8/2019","8/4/2023","201","21150 SANTA CLARA","99455","22014406.","0101000020E6100000FD96820704D054C08C2835DAA4354540"
"PMB2004-18478","20/6/2019","9/4/2023","202","1936 23RD","241318","12008010.","0101000020E6100000C21755CD78C554C0A3098DCD93294540"
"PMB2016-00618","9/4/2019","9/4/2023","202","19308 WARWICK","117218","22086228.003","0101000020E61000000D8EBD8AB6CE54C0CEFCB4E547374540"
"PMB2017-03180","9/4/2019","9/4/2023","202","18769 STAHELIN","117468","22083455-6","0101000020E6100000985B9A3E94CE54C014773097EE364540"
"PMB2012-04584","10/3/2020","9/4/2023","202","14155 STOUT","146624","22101865-6","0101000020E6100000DEC66B3F73CF54C0F53DC14CD8314540"
"PMB2018-03522","9/4/2019","9/4/2023","202","9255 MCKINNEY","303282","21068320.","0101000020E61000006BC451BCDFBC54C00ACD94997C344540"
"PMB2011-03711","27/6/2019","9/4/2023","202","1502 JUNCTION","154110","16012854.","0101000020E6100000E73427DC65C654C0BB61EBF965284540"
"PMB2012-05401","10/4/2019","9/4/2023","202","5219 THREE MILE DR","322976","21071262.","0101000020E6100000A9E8E4E441BC54C05CB78241BF334540"
"PMB2012-04552","2/3/2020","9/4/2023","202","14557 PIERSON","143671","22107009-10","0101000020E61000009C6B3053BDCF54C05CAC451174324540"
"PMB2018-03104","9/4/2019","9/4/2023","202","5758 CADIEUX","306543","21075031-2","0101000020E6100000783817B3BBBB54C0E9DBEEA5BD344540"
"PMB2017-04917","1/5/2020","9/4/2023","202","3951 CHATSWORTH","319475","21069079.","0101000020E61000005D02718A39BC54C0697555AD43324540"
"PMB2011-00573","26/4/2019","9/4/2023","202","19140 AVON","117382","22081537.","0101000020E6100000313F64AE7BCE54C06F017EA51E374540"
"PMB2012-04757","11/1/2020","9/4/2023","202","15348 TRINITY","111381","22108486-7","0101000020E6100000633F6DC1DECF54C0E9A7AC2366334540"
"PMB2004-19065","15/5/2019","9/4/2023","202","18212 FENTON","108464","22123677.","0101000020E61000009813677311D254C0C20A15DDFF354540"
