"establishment_id","name","address","zip_code","owner","license_number","license_type","most_recent_license_date","establishment_type","status","restaurant_complexity_level","review_frequency_in_days","address_id","lat","lon"
"1150","Pearl's Dining","13308 McNichols Rd. W.","48235","Pearline Simmons","035233","Fixed Establishment","4/25/2012","Food Service Establishment","Temporarily Closed",,"150","535334","42.416877851689","-83.1765258309955"
"1151","Gyroland, L.L.C.","200 Renaissnace Center","48243","Antonios Keros","035235","Fixed Establishment","4/26/2022","Food Service Establishment","Open","High","150","347815","42.3298225399999","-83.04071807"
"1152","Chris's Nautre Nook","660 Woodward","48226","Christine Sonnenberg","035236","Fixed Establishment","7/10/2007","Food Service Establishment","Open",,"335","348114","42.3310182896082","-83.0455310711123"
"1154","We Luv Lucy's ","11600 Livernois","48204","Theoplis Dupin","035238","Fixed Establishment","4/29/2009","Food Service Establishment","Permanently Closed",,"335","536928","42.3737206323123","-83.1387107334585"
"1155","Jolly Old Timers Club","641 Forest Ave. W.","48201","Jolly Old Timers Club, Inc.","035239","Fixed Establishment","4/22/2022","Food Service Establishment","Open","Medium","335","260392","42.3525654951959","-83.0683767885271"
"1156","Renaissance Club","200 Renaissance Center A-3600","48243","Renaissance Club, Inc.","035240","Fixed Establishment","4/28/2010","Food Service Establishment","Open",,"150","347815","42.3298225399999","-83.04071807"
"1157","Sodexho Mgmt., Inc.","300 Renaissance Center Level 2","48221","Sodexho Mgmt, Inc.","035241","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"150","347873","42.3298263499999","-83.04071807"
"1158","Franklin Gourmet Dairy Bar","8405 Mack Ave.","48214","Franklin, Suzette","072456","Fixed Establishment","5/31/2019","Food Service Establishment","Temporarily Closed",,"335","540407","42.3687382366028","-83.0021328362614"
"1159","Young's Granddad's Restaurant","1500 State Fair E.","48203","Kin Young","035244","Fixed Establishment","12/4/2006","Food Service Establishment","Temporarily Closed",,"150","282466","42.4397322624196","-83.0887387540649"
"1160","Caribbean Citchen","10500 McNichols Rd. W.","48221","Elaine Dammar","073373","Fixed Establishment","5/5/2022","Food Service Establishment","Open",,"150","15045","42.417081358298","-83.166140414889"
"1161","Olympic Grill","119 Warren Ave. W.","48201","Ljuvic Vuljaj","052449","Fixed Establishment","4/11/2022","Food Service Establishment","Open","High","150",,,
"1162","Church's Fried Chicken #868","15525 Chicago W.","48228","QSR MIDWEST GRP","238098","Fixed Establishment",,"Food Service Establishment","Open","Medium","150","216264","42.3650822847217","-83.1977894041659"
"1163","Little Italy Pizzeria & Restaurant","16800 Eight Mile Rd. E.","48205","Michele G. Mannino","035249","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"150","352143","42.4499231525126","-82.9460761573127"
"1164","Kwong Tung Inn","3040 Eight Mile Rd. E.","48234","Hoa Xan La","237181","Fixed Establishment",,"Food Service Establishment","Open","High","150","348942","42.4469307857997","-83.0722544871594"
"1165","Trix Elementary","13700 Bringard","48205","Detroit Board of Education","035251","Fixed Establishment","4/29/2016","Public School","Open","Medium","180","537491","42.4451373846701","-82.9835584043726"
"1166","Wilkins Elementary School","12400 Nashville","48205","Detroit Board of Education","035252","Fixed Establishment","6/28/2013","Public School","Permanently Closed","Medium","250","537089","42.4198106984052","-82.9943638145643"
"1167","Fleming Elementary","18501 Waltham","48205","Detroit Board of Education","035253","Fixed Establishment","4/15/2019","Public School","Open","Medium","180","228068","42.430175500193","-82.995622754654"
"1168","Locker Room Lounge","18290 Livernois Ave.","48221","Angela Vincent","238168","Fixed Establishment","4/18/2022","Food Service Establishment","Open",,"335","321627","42.4257050867675","-83.1408312367849"
"1169","Madison Carver Academy","19900 McIntyre ","48219","Sharon Arnett","073751","Fixed Establishment","3/11/2022","Charter School","Open","Medium","180","130225","42.4369191063793","-83.2628793836561"
"1171","Pulaski Elementary/Middle School","19725 Lappin St","48205","Detroit Board of Education","035257","Fixed Establishment","4/15/2019","Public School","Open","Medium","180",,,
"1172","Mason Elementary","19635 Mitchell","48234","Board of Education","035258","Fixed Establishment","6/1/2012","Public School","Permanently Closed",,"180","538883","42.4387477566416","-83.0730482109928"
"1173","Tony's Shrimp House","19210 McNichols rd. W.","48219","WILLIAMS ANTHONY E","035259","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"150","352766","42.4155428437224","-83.2307953536062"
"1174","Palmer Park Preparatory Academy","3901 Margareta","48221","Detroit Board of Education","035260","Fixed Establishment","6/1/2020","Public School","Open",,"180","349150","42.4272514744402","-83.1388944589288"
"1175","Tigris Restaurant Inc.","620 Seven Mile Rd. W.","48203","Akram M. Kassab","SW35261","Fixed Establishment","4/30/2015","Food Service Establishment","Open",,"150","536375","42.4323901324456","-83.1095980001339"
"1176","Church's Fried Chicken #974","14260 Gratiot Ave.","48205","QSR Midwwest Grp., LLC","249337","Fixed Establishment","5/19/2020","Food Service Establishment","Open","Medium","150","150724","42.4348768921387","-82.9772823060899"
"1177","Playground Lounge","4933 Seven Mile Rd. E.","48234","Lenard Owens","035263","Fixed Establishment","1/15/2008","Food Service Establishment","Temporarily Closed",,"335","349372","42.4334985482015","-83.0541647250784"
"1178","Cutters Bar And Grill","2638 Orleans","48207","Betty & Charles Nolen","049587","Fixed Establishment","4/11/2022","Food Service Establishment","Temporarily Closed","High","150","262277","42.3483713397292","-83.0376954479237"
"1179","Nicky D's Coney Island","15447 Seven Mile Rd. W.","48235","Marij Deduukaj","075043","Fixed Establishment","4/26/2022","Food Service Establishment","Open","Medium","150","347640","42.4301731440445","-83.1994802708426"
"1180","American Coffee House","610 Seven Mile Rd. W.","48203","Behnam Shamoon","057186","Fixed Establishment","4/19/2010","Food Service Establishment","Permanently Closed",,"180","536367","42.432392291029","-83.1093782327143"
"1181","Gus and Us","660 Plaza Drive","48226","DGV, Inc.","035269","Fixed Establishment","12/4/2006","Food Service Establishment","Temporarily Closed",,"150",,,
"1182","Golden Food","15411 Joy Rd.","48228","Franci Sitto","044925","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"180","351827","42.3580093299999","-83.19616699"
"1183","Club Temptation","8203 Chicago W.","48204","Cleophus Clark","056746","Fixed Establishment",,"Food Service Establishment","Open","High","150","216322","42.3660894046589","-83.1500921327045"
"1184","McDonald's #5251","1101 Springwells Ave.","48209","James F. Thrower","065277","Fixed Establishment","3/24/2022","Food Service Establishment","Open","Medium","335","29206","42.3032829660463","-83.1208541589935"
"1185","Tommy's Bar","4743 Vernor Ave. W.","48209","TOM L PIERCE","035277","Fixed Establishment","5/3/2007","Food Service Establishment","Open",,"180","541663","42.3187508701629","-83.0990298822196"
"1186","Taco Bell #1432","20540 Grand River Ave.","48219","Sundance Inc./Pete Lyders","035279","Fixed Establishment","5/1/2009","Food Service Establishment","Permanently Closed",,"335","353117","42.4111995895968","-83.2438885964458"
"1187","Hik Cubi LLC Starlite","20445 Van Dyke Ave.","48234","Hik Cubi","066486","Fixed Establishment","5/27/2010","Food Service Establishment","Permanently Closed",,"150","269318","42.4467628966865","-83.024973885166"
"1188","Church's Fried Chicken #345","6931 Jefferson Ave. E.","48207","QSR Michigan-Ohio Grp. LLC","243189","Fixed Establishment","5/29/2020","Food Service Establishment","Permanently Closed","Medium","350","328277","42.3468486117355","-83.0036082989251"
"1189","Mt. Olive Grand Lodge AYM Club","14801 Fenkell Ave.","48227","Mt. Olive Grand Lodge AYM Club","035284","Fixed Establishment",,"Food Service Establishment","Open",,"335","537831","42.4014996279252","-83.1916883282556"
"1190","Popeye's Chicken & Biscuits","8997 Greenfield","48228","G.S. Foods, Inc.,Gregory Scott","035285","Fixed Establishment",,"Food Service Establishment","Temporarily Closed","Medium","150","350334","42.3601264934316","-83.197480560374"
"1191","Niki's Pizzeria","735-37 Beaubien","48226","Athenian Food/Kefallinos D.","035286","Fixed Establishment","4/20/2022","Food Service Establishment","Open",,"150",,,
"1192","El-Lynn's Kitchen","15201 Livernois Ave.","48238","Marylin Goldman","035287","Fixed Establishment",,"Food Service Establishment","Temporarily Closed",,"150","537940","42.4020272816382","-83.1405160425497"
"1193","Joe Louis Sports Arena","600 Civic Center Dr.","48226","Olympia Entertainment","035288","Fixed Establishment","5/10/2017","Food Service Establishment","Permanently Closed",,"335","545030","42.3253296681367","-83.0512781218579"
"1194","Checker Bar & Grill, Inc.","124 Cadillac Sq.","48226","Timothy Tharp","078347","Fixed Establishment","4/19/2022","Food Service Establishment","Open","Medium","335","26731","42.3311683380668","-83.0440025395532"
"1195","The Cone Zone","11650 Van Dyke","48234","Yasser M. Alhalmi","035290","Other","12/4/2006","Food Service Establishment","Open",,"335","536938","42.4094520599714","-83.0230664682041"
"1196","Church's Fried Chicken #975","11965 Warren Ave. E.","48214","QSR Midwest Grp. LLC","243184","Fixed Establishment","4/12/2022","Food Service Establishment","Open","Medium","150","293362","42.3893673250434","-82.9774934639355"
"1197","Yiu Chan Restaurant","2415 Seven Mile Rd. E.","48234","Wu Pei S.","237180","Fixed Establishment",,"Food Service Establishment","Open","High","150","348696","42.4331512399999","-83.07740783"
"1198","HDV- Greektown, LLC DBA Legends","415 Congress E.","48226","James Mc Clanaghan","035294","Fixed Establishment","4/30/2015","Food Service Establishment","Permanently Closed",,"335","5395","42.332225536409","-83.0418147776716"
"1199","Taco Bell #24449","15624 McNichols Rd. W.","48235","Sundance, Inc./Pete Lyders","060509","Fixed Establishment","4/6/2022","Food Service Establishment","Open",,"335","65285","42.4162320453594","-83.2012289742971"
"1200","King Of Diamonds","141 Eight Mile Rd. W.","48203","","073935","Fixed Establishment","4/1/2015","Food Service Establishment","Open",,"150","278826","42.4466617710327","-83.1049746280831"
"1201","Taco Bell #1825","15170 Gratiot Ave.","48205","Sundance Inc/Pete Lyders","035297","Fixed Establishment","5/1/2009","Food Service Establishment","Open",,"335","113539","42.4460238315975","-82.9700450926188"
"1202","The Greek","535 Monroe St.","48226","Zina Karadimas","069263","Fixed Establishment","4/26/2022","Food Service Establishment","Open","High","150","52972","42.3353702750886","-83.0420445091052"
"1203","Kentucky Fried Chicken W812097","19041 Van Dyke","48226","KFC US Properties Inc","035299","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"335","352702","42.4335837959814","-83.0246561126437"
"1204","Kentucky Fried Chicken H730209/Taco Bell","6320 Fort St. W.","48216","Kazi Group","057471","Fixed Establishment","3/20/2012","Food Service Establishment","Open",,"335","370865","42.3066876043144","-83.1041154929987"
"1205","Nate's Ice Cream LLC","18901 Joy Rd.","48228","Nathaniel Fanning","078365","Fixed Establishment",,"Food Service Establishment","Temporarily Closed","Medium","335","538686","42.3574931952434","-83.2250510844857"
"1206","Muhammed's Carry Outs","10340 Fenkell","48238","Muhammed Robert","035303","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"150","421390","42.4026393045684","-83.1636054954645"
"1207","Popeye's Chicken & Biscuits","6500 Woodward Ave.","48202","Brodersen Enterprises","035304","Fixed Establishment","4/23/2015","Food Service Establishment","Permanently Closed","High","150","5200","42.3693650561335","-83.0722442140612"
"1208","Kentucky Fried Chicken W812","10841 PLYMOUTH  RD","48201","KFC US PROPERTIES INC","035305","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"335","350685","42.3730520660729","-83.1677670900544"
"1209","Sanders Bar-B-Que","15331 Greenfield Rd.","48227","Eddie Sanders","059110","Fixed Establishment","12/3/2007","Food Service Establishment","Permanently Closed",,"150",,,
"1210","Rev's Kitchen & Catering","15846 Livernois Ave.","48238","Rev's Kitchen & Catering, LLC","058514","Fixed Establishment","9/4/2008","Food Service Establishment","Open",,"150","538122","42.4082827243139","-83.1401402868374"
"1211","Taco Bell #1948","18400 Warren Ave. W.","48228","Sundance, Inc./Pete Lyders","035309","Fixed Establishment","4/27/2012","Food Service Establishment","Permanently Closed",,"335","215425","42.3435433095466","-83.2199802022205"
"1212","Little Caesar's Pizza #15","2024 Eight Mile Rd. E.","48234","Little Caesars Enterprises, In","035310","Fixed Establishment","4/12/2022","Food Service Establishment","Open",,"335","292687","42.4462556501363","-83.0812619891125"
"1213","Chili Boys (Lou's Coney Island)","19100 Mound Rd.","48234","Plumaj Lena LLGM INC.","064087","Fixed Establishment",,"Food Service Establishment","Open","High","150","299103","42.4338698350191","-83.0429298483142"
"1214","Church's Fried Chicken #964","13531 Fenkell Ave.","48227","QSR MIDWEST GROUP, LLC","238092","Fixed Establishment","4/12/2022","Food Service Establishment","Open","Medium","150","86695","42.4018751637693","-83.1786929242192"
"1215","Wendy's Old Fashioned Hamburgers","12550 Gratiot Ave.","48205","Tayven Food Corp.","200081","Fixed Establishment","4/26/2022","Food Service Establishment","Open","Medium","335","238258","42.4174357957335","-82.9888520482008"
"1216","Guyton Elementary School","355 Philip","48238","Detroit Board of Education","035315","Fixed Establishment","6/2/2008","Public School","Permanently Closed",,"150","539521","42.3645608449826","-82.9367046181919"
